"id","city_id","district_id","village_id","town_id","name"
"1","2","16","1",,"ÇAKMAK"
"2","2","16","1",,"DAĞDİBİ"
"3","2","16","1",,"GÜVERCİN"
"4","2","16","1",,"KÖMKIŞLA"
"5","2","16","1",,"KURUGÖL"
"6","2","16","1",,"TÜRÜNKIŞLA"
"7","2","16","2",,"ÇAKALLIYUSUFAĞA"
"8","2","16","3",,"AŞAĞIBURUNÇAYIR"
"9","2","16","9",,"AKKUYU"
"10","2","16","11",,"AKDERE"
"11","2","16","11",,"DEREİÇİ"
"12","2","16","15",,"EVCİLİ"
"13","2","16","15",,"KARAKEÇİ"
"14","2","16","15",,"KONAK"
"15","2","16","20",,"KUZEVLERİ"
"16","2","16","22",,"HÜYÜK"
"17","2","16","27",,"KOCAPİRLİ"
"18","2","16","31",,"DOLUCA"
"19","2","16","43",,"CAKALI"
"20","2","16","43",,"GÖNDÜRME"
"21","2","16","43",,"İZNİK"
"22","2","16","43",,"KÖROSMANLI"
"23","2","16","43",,"SARIÇİÇEK"
"24","2","16","44",,"SUMAKLI GÜZELEVLER"
"25","2","16","45",,"KARNACIK"
"26","2","16","47",,"YEŞİLOVA"
"27","2","16","48",,"SATILUŞAĞI"
"28","2","16","49",,"DUTLUPINAR"
"29","2","16","49",,"OĞULCUK"
"30","2","16","50",,"ÇAMAÇ"
"31","2","16","50",,"ÖREN"
"32","2","16","55",,"BEŞİR"
"33","2","16","55",,"BOSTANCIK"
"34","2","16","55",,"YAZIYALANKOZ"
"35","2","16","56",,"KAPAKLI"
"36","2","16","62",,"KARAKUŞ"
"37","2","16","62",,"OBALI"
"38","2","16","63",,"KEPİRCE"
"39","2","16","63",,"YAZIBADEMCE"
"40","2","16","64",,"YÖRECİK"
"41","2","16","65",,"AŞAĞI ERLER"
"42","2","16","65",,"YUKARI ERLER"
"43","2","16","65",,"ZONMAĞARA"
"44","2","16","66",,"HASANLI"
"45","2","17","71",,"DÜZAĞAÇ"
"46","2","17","71",,"KARAMAN"
"47","2","17","72",,"DEĞİRMENBAŞI"
"48","2","17","74",,"KOYUNCULAR"
"49","2","17","74",,"UZUNTAŞ"
"50","2","17","76",,"AKYÜZ"
"51","2","17","76",,"BUĞDAYLI"
"52","2","17","80",,"KÖSEUŞAĞI"
"53","2","17","80",,"YAĞMURLU"
"54","2","17","81",,"ÇUBUKLU"
"55","2","17","81",,"HARMAN"
"56","2","17","82",,"AYDOĞDU"
"57","2","17","82",,"ÇEM"
"58","2","17","82",,"DEĞİRMEN"
"59","2","17","82",,"DEVEBOYNU"
"60","2","17","82",,"ESKİKÖY"
"61","2","17","82",,"KAYALIK"
"62","2","17","82",,"ŞAHVERDİ"
"63","2","17","83",,"ÇAT"
"64","2","17","83",,"ESEN"
"65","2","17","83",,"HAVUZBAŞI"
"66","2","17","83",,"İNCESU"
"67","2","17","87",,"ESKİKÖY"
"68","2","18","88",,"ÇUKURCA"
"69","2","18","88",,"YUVACIK"
"70","2","18","90",,"SEKEBİK"
"71","2","18","91",,"ÇIKRIKLI"
"72","2","18","91",,"TEPECİK"
"73","2","18","91",,"YOLİÇİ"
"74","2","18","94",,"BAYIR"
"75","2","18","94",,"KANBER"
"76","2","18","94",,"KAYALAR"
"77","2","18","94",,"KIZIK"
"78","2","18","94",,"OCAKLAR"
"79","2","18","95",,"AŞAĞI AKÇALI"
"80","2","18","95",,"ÇAT"
"81","2","18","95",,"SALKIM"
"82","2","18","95",,"ŞAMAK"
"83","2","18","95",,"SARAP"
"84","2","18","96",,"DOLUCA"
"85","2","18","98",,"BUDAK"
"86","2","18","98",,"KÖŞEBAŞI"
"87","2","18","98",,"TARLABAŞI"
"88","2","18","99",,"AKYÜREK"
"89","2","18","99",,"GELİNCİK"
"90","2","18","99",,"HASANHAMZA"
"91","2","18","99",,"ÖRTÜLÜ"
"92","2","18","99",,"YAPRAKLI"
"93","2","18","100",,"AYDINLIK"
"94","2","18","100",,"ERDOĞMUŞ"
"95","2","18","100",,"MAZILI"
"96","2","18","101",,"ALACA"
"97","2","18","101",,"GÜZELCE"
"98","2","18","102",,"KULA"
"99","2","18","102",,"TEPEBAŞI"
"100","2","18","103",,"BAĞLAR"
"101","2","18","103",,"BULUTLU"
"102","2","18","103",,"KILLIK"
"103","2","18","103",,"KOMŞULAR"
"104","2","18","104",,"AKÇİÇEK"
"105","2","18","104",,"AYRANCI"
"106","2","18","104",,"ELMALI"
"107","2","18","104",,"GÖRGÜLÜ"
"108","2","18","104",,"KARADUT"
"109","2","18","104",,"KOCANİ"
"110","2","18","104",,"KORUCAK"
"111","2","18","104",,"OTLUCA"
"112","2","18","104",,"SAZLIK"
"113","2","18","105",,"BALLICA"
"114","2","18","105",,"YUMURTALIK"
"115","2","18","106",,"ALIÇLI"
"116","2","18","106",,"BÜZME"
"117","2","18","106",,"SAĞLIK"
"118","2","18","106",,"YEŞİLTAŞ"
"119","2","18","107",,"TAŞKAPI"
"120","2","18","108",,"GÜZELYURT"
"121","2","18","109",,"ÖREN"
"122","2","18","109",,"YAYLACIK"
"123","2","18","110",,"AKMEŞE"
"124","2","18","110",,"MEZRAA"
"125","2","18","110",,"ÖZVEREN"
"126","2","18","110",,"SARITARLA"
"127","2","18","111",,"AŞAĞI GÜZELSU"
"128","2","18","111",,"EVCİLER"
"129","2","18","112",,"ARPACIK"
"130","2","18","112",,"DÖŞEME"
"131","2","18","114",,"DOĞANCI"
"132","2","18","114",,"KABAAĞAÇ"
"133","2","18","114",,"MUTLU"
"134","2","18","114",,"YENİ KALECİK"
"135","2","18","116",,"DAMLICA"
"136","2","18","116",,"GÖL"
"137","2","18","116",,"TAŞLI"
"138","2","18","116",,"USLUCA"
"139","2","18","117",,"KOÇLU"
"140","2","18","118",,"ARICA"
"141","2","18","118",,"BOZATLI"
"142","2","18","119",,"ÇETİN"
"143","2","18","119",,"YAMAÇ"
"144","2","18","120",,"AKÇALI"
"145","2","18","120",,"BOYALI"
"146","2","18","120",,"SÜRMELİ"
"147","2","18","121",,"KOZAĞACI"
"148","2","18","121",,"YAĞMURLU"
"149","2","18","123",,"BAŞMAKÇI"
"150","2","18","123",,"İNDERE"
"151","2","18","123",,"ONBAŞILAR"
"152","2","18","123",,"VARLIK"
"153","2","18","123",,"YAĞLICA"
"154","2","18","124",,"BAŞAK"
"155","2","18","125",,"DALLI"
"156","2","18","125",,"ERENLER"
"157","2","18","126",,"ÇAVUŞ"
"158","2","18","127",,"ESENBAĞ"
"159","2","18","127",,"TARAKSU"
"160","2","18","127",,"ÜZÜMLÜ"
"161","2","18","128",,"KUMLUCA"
"162","2","18","129",,"KEMERLİ"
"163","2","18","129",,"OYALI"
"164","2","18","129",,"SOĞANLI"
"165","2","18","130",,"AYDOĞDU"
"166","2","18","130",,"EKİNLİK"
"167","2","18","130",,"GÜNEYPINAR"
"168","2","18","130",,"KIRMIZIGÜL"
"169","2","18","130",,"KIRMIZITARLA"
"170","2","18","130",,"ŞAHKULU"
"171","2","18","132",,"ÜÇYOL"
"172","2","19","135",,"KUMLUİSDASYON"
"173","2","19","136",,"ÖRENCİK"
"174","2","19","139",,"UĞURLU"
"175","2","19","141",,"KERALMAZ"
"176","2","19","141",,"KÖŞÜKLÜ"
"177","2","19","141",,"LORDON"
"178","2","19","142",,"KARAMAĞARA"
"179","2","19","142",,"TECİRLİ"
"180","2","19","143",,"DURAK"
"181","2","19","146",,"HASANLAR"
"182","2","19","146",,"SIRIKLI"
"183","2","19","146",,"SÜTLÜCE"
"184","2","19","147",,"CERRAHOBASI"
"185","2","19","147",,"İSTASYON"
"186","2","19","147",,"ORTAOBA"
"187","2","19","147",,"SORGUN"
"188","2","19","148",,"ARPATARLASI"
"189","2","19","148",,"ÇAYIRKOM"
"190","2","19","148",,"ESKİDAM"
"191","2","19","148",,"İNCİRLİ"
"192","2","19","148",,"KARAÇUKUR"
"193","2","19","148",,"KİRO"
"194","2","19","148",,"KOCAMEME"
"195","2","19","148",,"KÖKLÜCE"
"196","2","19","148",,"OYNATAN"
"197","2","19","149",,"KARACAOLUK"
"198","2","19","151",,"SÖĞÜTLÜ"
"199","2","19","155",,"OTLUK"
"200","2","19","155",,"TEPELİK"
"201","2","20","165",,"ÇUKUR"
"202","2","20","170",,"GEDİK"
"203","2","20","173",,"İKİZLER"
"204","2","20","176",,"GÜÇLÜ"
"205","2","20","176",,"OĞLAK"
"206","2","20","176",,"YÜKSEKYAYLA"
"207","2","20","177",,"BAHÇE"
"208","2","20","180",,"ALTINBAŞ"
"209","2","20","180",,"YAZICI"
"210","2","20","181",,"YOLBOYU"
"211","2","20","183",,"DİKMEN"
"212","2","20","183",,"HİSAR"
"213","2","20","184",,"ŞAHNEKENT"
"214","2","20","186",,"AKKILIÇ"
"215","2","20","186",,"MEŞEALTI"
"216","2","20","187",,"ALAKÖPRÜ"
"217","2","20","187",,"GÖÇEN"
"218","2","20","187",,"KARACA"
"219","2","20","187",,"KUMLUCA"
"220","2","20","191",,"BARDACIK"
"221","2","20","192",,"AKBAL"
"222","2","20","192",,"BULUTLU"
"223","2","20","192",,"DUMAN"
"224","2","20","192",,"KAMIŞLI"
"225","2","20","193",,"BULGURLU"
"226","2","20","193",,"ÇELEBİ"
"227","2","20","193",,"GÖZCELİ"
"228","2","20","194",,"KAZANLI"
"229","2","20","194",,"KOVALI"
"230","2","20","196",,"IŞIKTEPE(AŞAĞI ÇİNGİL)"
"231","2","20","196",,"KARANFİL"
"232","2","20","197",,"ESENTEPE"
"233","2","20","197",,"MAHMUDİYE"
"234","2","20","197",,"TANIKLI"
"235","2","20","199",,"DELİKTAŞ"
"236","2","20","199",,"YÜNLÜ"
"237","2","20","201",,"BEŞALTI"
"238","2","20","201",,"MENDERES"
"239","2","20","202",,"KÜÇÜK ECELER"
"240","2","20","202",,"ÖCEK"
"241","2","20","202",,"SAMANLI"
"242","2","20","203",,"ÜÇKARDEŞ"
"243","2","20","205",,"TEKELİ"
"244","2","20","205",,"UNCULAR"
"245","2","20","206",,"AKTOPRAK"
"246","2","20","206",,"DİVAN"
"247","2","20","206",,"İNCEYOL"
"248","2","20","206",,"KAPILI"
"249","2","20","206",,"YENİŞEHİR"
"250","2","20","208",,"BOĞAZ"
"251","2","20","208",,"EMEKLİ"
"252","2","20","208",,"KONUKLAR"
"253","2","20","209",,"KAYNARCA"
"254","2","20","209",,"SIRMALI"
"255","2","20","212",,"BUHARA"
"256","2","20","213",,"AVNİK"
"257","2","20","214",,"ATLI"
"258","2","20","214",,"BULUT"
"259","2","20","214",,"SIRAKAYA"
"260","2","20","215",,"BAYRAMLAR"
"261","2","20","215",,"KARAKOÇ"
"262","2","20","215",,"KARAMAĞARA"
"263","2","20","216",,"BOZTARLA"
"264","2","20","216",,"GÜVERCİNLER"
"265","2","20","218",,"KINIK"
"266","2","20","219",,"ÖDEMİŞ"
"267","2","20","220",,"NARLI"
"268","2","20","222",,"AKÇAÖREN"
"269","2","20","222",,"BAĞİÇİ"
"270","2","20","222",,"PINARYOLU"
"271","2","20","222",,"YAZLIK"
"272","2","20","226",,"DERİNCE"
"273","2","20","226",,"ONEVLER"
"274","2","20","226",,"ŞAHİNTEPE"
"275","2","20","226",,"SARISU"
"276","2","20","226",,"ŞİRİNEVLER"
"277","2","20","229",,"AKPINAR"
"278","2","20","229",,"YOLKESEN"
"279","2","20","230",,"BEŞOCAK"
"280","2","20","231",,"YAMAÇLI"
"281","2","20","231",,"YAYLACIK"
"282","2","20","231",,"YENİCE"
"283","2","20","232",,"SULTANMAĞARA"
"284","2","20","232",,"YEŞİLTEPE"
"285","2","20","233",,"ÇETİNKAYA"
"286","2","20","236",,"HALİCE "
"287","2","20","236",,"KARAGÖL"
"288","2","20","236",,"TERZİYAN"
"289","2","20","238",,"TOPRAK"
"290","2","20","239",,"AKÇAKENT"
"291","2","20","239",,"ÇAKIRLI"
"292","2","20","239",,"DOĞANTEPE"
"293","2","20","239",,"GÖZELEK"
"294","2","20","239",,"KÖPRÜ"
"295","2","20","239",,"KÖSELER"
"296","2","20","239",,"YEŞİLYURT"
"297","2","20","240",,"DALPINAR"
"298","2","20","240",,"KUBİLAY"
"299","2","20","246",,"BALTALI"
"300","2","20","249",,"KARABAĞ"
"301","2","20","251",,"KEKLİK"
"302","2","20","253",,"ELMALI"
"303","2","20","253",,"KARMİTLİ"
"304","2","20","253",,"YENİKÖY"
"305","2","20","253",,"YEŞİLDİREK"
"306","2","20","253",,"YONCA"
"307","2","20","255",,"DİKMETAŞ"
"308","2","20","255",,"TOSUN"
"309","2","20","256",,"ATAKÖY"
"310","2","20","256",,"BAKACAK"
"311","2","20","256",,"KILAVUZ"
"312","2","20","256",,"MUSTAFAÇAYIR"
"313","2","20","260",,"HÜSEYİNLİ"
"314","2","20","262",,"ERLER"
"315","2","20","263",,"ATA"
"316","2","20","263",,"KAYA"
"317","2","21","266",,"AŞAĞISAKALLI"
"318","2","21","266",,"YUKARISAKALLI"
"319","2","21","271",,"SUBAŞI"
"320","2","21","272",,"AKINCI"
"321","2","21","272",,"AKYAZI"
"322","2","21","272",,"YUVACIK"
"323","2","21","274",,"ÇAKMAK"
"324","2","21","274",,"ÇINAR"
"325","2","21","274",,"HARABE"
"326","2","21","274",,"KÜÇÜK BOYALI"
"327","2","21","274",,"MALOĞLU"
"328","2","21","274",,"NACAR"
"329","2","21","280",,"GÖKTEPE"
"330","2","21","280",,"MİROĞLU"
"331","2","21","281",,"GÜLTEPE"
"332","2","21","281",,"GÜZELEVLER"
"333","2","21","281",,"HATUNÇİFTLİĞİ"
"334","2","21","281",,"İKİDAM"
"335","2","21","281",,"UZUNÖMER"
"336","2","21","282",,"SEYİTEVLERİ"
"337","2","21","282",,"SINCIK"
"338","2","21","284",,"TİLKİCİK"
"339","2","21","285",,"BALLICA"
"340","2","21","285",,"DOLUCA"
"341","2","21","285",,"KARAHURÇ"
"342","2","21","285",,"YILDIZLI"
"343","2","21","286",,"ÇÖMLEKÇİ"
"344","2","21","286",,"EKİNCİLER"
"345","2","21","286",,"YEŞİLCE"
"346","2","21","289",,"BARDAKÇI"
"347","2","21","289",,"ÇEKİÇLER"
"348","2","21","290",,"KÖKLÜ"
"349","2","21","291",,"MÜRSEL"
"350","2","21","292",,"KÜÇÜKKAVAKLI"
"351","2","21","293",,"DARDAĞAN"
"352","2","21","293",,"KÜÇÜKKIRIKLI"
"353","2","21","296",,"ALIHERİ"
"354","2","21","296",,"BAHÇE"
"355","2","21","296",,"ÇİFTLİCE"
"356","2","21","296",,"GEDİK"
"357","2","21","308",,"DÖRTYOL"
"358","2","21","309",,"ORUÇLU"
"359","2","21","310",,"ESKİ HÜSNÜ MANSUR"
"360","2","21","310",,"ESKİ ÖREN"
"361","2","21","310",,"TUTLUCA"
"362","2","21","311",,"AKSU"
"363","2","21","311",,"BULOM"
"364","2","21","311",,"MADENLİ"
"365","2","21","313",,"BURÇ"
"366","2","21","316",,"KÜÇÜKKIRGI"
"367","2","21","320",,"DORUK"
"368","2","21","321",,"BUDAKLI"
"369","2","21","321",,"ÇAYIRLI"
"370","2","21","321",,"KONAKDERE"
"371","2","21","321",,"MUTLUCA"
"372","2","21","321",,"TOSUNLU"
"373","2","21","322",,"OCAKLI"
"374","2","21","323",,"AKBULUT"
"375","2","21","323",,"SUBAŞI"
"376","2","21","323",,"ZORKÖY"
"377","2","21","325",,"AŞAĞIGÖZE"
"378","2","21","326",,"ORDU"
"379","2","21","328",,"ARSLANOĞLU"
"380","2","21","328",,"KIVIRCIK"
"381","2","21","330",,"ÇAYLI"
"382","2","21","331",,"YUKARIKARGI"
"383","2","21","332",,"DARICA"
"384","2","21","332",,"SERİNCE"
"385","2","21","334",,"ZİYARETPAYAMLI"
"386","2","21","338",,"GÖLCÜK"
"387","2","21","342",,"BAKRAÇ"
"388","2","21","349",,"ÇOKPINAR"
"389","2","21","352",,"GÜVENLİ"
"390","2","21","352",,"KUMUŞDERESİ"
"391","2","21","352",,"PAMUKDERESİ"
"392","2","21","356",,"ÇAVUŞLAR"
"393","2","21","359",,"ARMUTLU"
"394","2","21","359",,"ÇİÇEK"
"395","2","21","359",,"GAZİHAN"
"396","2","21","361",,"REŞATHAN"
"397","2","21","362",,"BEŞYOL"
"398","2","21","362",,"SARIGÜL"
"399","2","21","372",,"ÖRENLİ"
"400","2","21","376",,"YEŞİLKÖY"
"401","2","21","377",,"KÜÇÜKKINIK"
"402","2","21","379",,"VARTANA"
"403","2","21","381",,"NARLIK"
"404","2","21","386",,"AKYURT"
"405","2","21","387",,"AYRANLI"
"406","2","21","387",,"ÇAP"
"407","2","21","387",,"ÇUKURCA"
"408","2","21","387",,"ESENLİK"
"409","2","21","387",,"GÖMÜTEPE"
"410","2","21","387",,"HAN"
"411","2","21","387",,"HAN"
"412","2","21","387",,"KÜRTİGERİŞ"
"413","2","21","387",,"TEPEÖNÜ"
"414","2","21","387",,"YAYLACIK"
"415","2","21","388",,"GÖZECİK"
"416","2","21","389",,"ASMALI "
"417","2","21","390",,"ALTINTOP"
"418","2","21","390",,"ÜRÜNCE"
"419","2","21","392",,"AĞAÇLI"
"420","2","21","392",,"OKÇUL"
"421","2","21","393",,"KAMIŞLI"
"422","2","21","393",,"KIŞLA"
"423","2","21","393",,"KORULUK"
"424","2","21","397",,"KAYACIK"
"425","2","21","397",,"NARLIK"
"426","2","21","399",,"MALTEPE"
"427","2","22","402",,"AMBARLI"
"428","2","22","402",,"SİVRİCE"
"429","2","22","403",,"BAŞAKLI"
"430","2","22","403",,"TOKAÇLI"
"431","2","22","404",,"BEKİRCİK"
"432","2","22","404",,"DOĞANLAR"
"433","2","22","404",,"GÜMÜŞSU"
"434","2","22","405",,"ÇİLLE"
"435","2","22","405",,"UYANIK"
"436","2","22","406",,"HARABE"
"437","2","22","407",,"KEÇİÖREN"
"438","2","22","407",,"SARIKÖK"
"439","2","22","408",,"BAKACAK"
"440","2","22","414",,"BEKÇİLER"
"441","2","22","414",,"SEFAKÖY"
"442","2","22","415",,"AĞAKÖY"
"443","2","22","416",,"İNCEALİ"
"444","2","23","418",,"KÜSRAN"
"445","2","23","419",,"BUDAK"
"446","2","23","419",,"KARACA"
"447","2","23","419",,"KÜPELİ"
"448","2","23","419",,"ÖRENBAŞI"
"449","2","23","419",,"YAMAÇLI"
"450","2","23","420",,"TOKLUCA"
"451","2","23","420",,"YAYLABAŞI"
"452","2","23","421",,"AĞAÇLI"
"453","2","23","421",,"DELİYUSUF"
"454","2","23","421",,"KÜLLÜCE"
"455","2","23","421",,"TEPECİK"
"456","2","23","421",,"TOPTAŞ"
"457","2","23","422",,"KİLİMLİ"
"458","2","23","423",,"AKYAZI"
"459","2","23","423",,"TANDOĞDU"
"460","2","23","423",,"TEPEBAŞI"
"461","2","23","424",,"GÜVEÇLİ"
"462","2","23","424",,"GÜVENDİK"
"463","2","23","424",,"KASNAKLI"
"464","2","23","424",,"YOLCULAR"
"465","2","23","427",,"AKSOY"
"466","2","23","427",,"AYRANCI"
"467","2","23","427",,"ÇÖKEK"
"468","2","23","427",,"KARADUT"
"469","2","23","427",,"KAYMAKLI"
"470","2","23","428",,"AKBULUT"
"471","2","23","428",,"ARMUTLU"
"472","2","23","428",,"DEMİRTEPE"
"473","2","23","428",,"KÜRİK"
"474","2","23","428",,"KÜRK"
"475","2","23","428",,"ÖZTAŞ"
"476","2","23","428",,"TARAKLI"
"477","2","23","429",,"KARGI"
"478","2","23","430",,"AKDAĞ"
"479","2","23","431",,"AKÇALI"
"480","2","23","431",,"ÇAKOLİ"
"481","2","23","431",,"REVRİŞE"
"482","2","23","431",,"ŞAHKOLU"
"483","2","23","434",,"GÜNDOĞAN"
"484","2","23","434",,"GÜVERCİNLER"
"485","2","23","434",,"OCAKBAŞI"
"486","2","23","435",,"DUT"
"487","2","23","435",,"GÜLÜSOR"
"488","2","23","435",,"SOĞANLI"
"489","2","23","435",,"YASSIKAYA"
"490","2","23","436",,"YASSIKAYA"
"491","2","23","438",,"DAMLI"
"492","2","23","438",,"EKİNCİ"
"493","2","23","438",,"KALIMLI"
"494","2","23","438",,"SAĞLAM"
"495","2","23","440",,"ÇAL"
"496","2","23","440",,"ELİAÇIK"
"497","2","23","440",,"ESKİSU"
"498","2","23","440",,"IŞIK"
"499","2","23","440",,"KOLBAŞI"
"500","2","23","440",,"TOSUNKAYA"
"501","2","23","440",,"ÜRÜNLÜ"
"502","2","24","454",,"PINARLI"
"503","3","25","457",,"AYGELEN"
"504","3","25","457",,"AZAKTAŞ"
"505","3","25","457",,"DÖLYURDU"
"506","3","25","460",,"BALCILAR"
"507","3","25","460",,"HANEYLER"
"508","3","25","460",,"TAŞKESİK"
"509","3","25","460",,"YEŞİLDERE"
"510","3","25","460",,"YUKARI"
"511","3","25","464",,"ALİ ONBAŞILAR"
"512","3","25","464",,"GÖKMOLLA"
"513","3","25","464",,"TINALLAR"
"514","3","25","465",,"KARATAVUK YDAMLARI"
"515","3","25","468",,"HACIHASAN"
"516","3","25","468",,"KARACAÖREN"
"517","3","25","468",,"TÜLLÜ"
"518","3","26","470",,"AYVALI"
"519","3","26","470",,"KAMALAK"
"520","3","26","470",,"KAMALAKALTI"
"521","3","26","472",,"ABDULLAH"
"522","3","26","472",,"AHMETOĞLU"
"523","3","26","472",,"BEKARLI"
"524","3","26","472",,"CERİTLİ"
"525","3","26","472",,"DERE"
"526","3","26","473",,"MUSCALIOĞLU"
"527","3","26","473",,"SÜLÜKLÜ"
"528","3","26","478",,"AŞAĞI MURATKORU"
"529","3","26","479",,"AŞAĞISAĞIRLI"
"530","3","26","480",,"ELMALI"
"531","3","27",,,"KILINÇBURUN"
"532","3","27",,,"KİREMİTOCAĞI"
"533","3","27",,,"KÜÇÜKARKAÇ"
"534","3","27","486",,"ÇAMLIDERE"
"535","3","27","494",,"AVDAN"
"536","3","28","503",,"ÇİÇEKLİ"
"537","3","28","507",,"ÇENGELLİOĞLU"
"538","3","28","507",,"CILKOĞLU"
"539","3","28","507",,"CILKOĞLU II"
"540","3","28","507",,"ÇOĞULLUBAYRAM"
"541","3","28","507",,"KELİN"
"542","3","28","507",,"OKSAY"
"543","3","28","507",,"SOFUNUN"
"544","3","29","517",,"ELMALI"
"545","3","29","517",,"HACILI"
"546","3","29","517",,"HÜSMENLER"
"547","3","29","517",,"ORTA"
"548","3","29","517",,"TEKELİK"
"549","3","30","530",,"AKPINAR"
"550","3","30","530",,"GÜNEY"
"551","3","30","530",,"ORTA"
"552","3","31","543",,"AYDINLI"
"553","3","31","543",,"CAMİLİ"
"554","3","31","553",,"AVUÇLU"
"555","3","31","554",,"DENİZPINARI"
"556","3","31","557",,"AKÇAKÖY"
"557","3","31","557",,"ÖMERLİ"
"558","3","31","557",,"SEYİTLER"
"559","3","31","580",,"HACIMEHMET"
"560","3","31","589",,"HACIMEHMET DAMLARI"
"561","3","31","589",,"PEYNİRYEMEZ"
"562","3","32","597",,"HATİPLİ"
"563","3","32","597",,"KIYIEVİ"
"564","3","32","599",,"ALUŞAĞI"
"565","3","32","599",,"DERE"
"566","3","32","599",,"GİNİOĞLU"
"567","3","32","601",,"BAHAÇARDAĞI"
"568","3","32","601",,"ÇETİNDERE"
"569","3","32","601",,"HÜYÜKLÜTEPE"
"570","3","32","601",,"TEPEKUYU"
"571","3","32","601",,"YILANLIDERE"
"572","3","32","606",,"ARZILI"
"573","3","32","606",,"AYNILI"
"574","3","32","606",,"BAŞALI"
"575","3","32","606",,"CİVİKLİ"
"576","3","32","606",,"HACIHÜSEYİNLİ"
"577","3","32","606",,"HACIİSALI"
"578","3","32","606",,"HACIMUSTAFALI"
"579","3","32","606",,"İBİLİ"
"580","3","32","606",,"TOPÇULAR"
"581","3","32","612",,"ABDURAHMANLI"
"582","3","32","612",,"ARDIÇLUBURUN"
"583","3","32","612",,"DOMUZALANI"
"584","3","32","612",,"DONA"
"585","3","32","612",,"KARAAĞIL"
"586","3","32","612",,"KÜTÜKLÜ"
"587","3","32","612",,"PİRENLİ"
"588","3","32","612",,"SEKİLİ"
"589","3","32","612",,"SEKİYAYLA"
"590","3","32","612",,"SÜLEYMANLI"
"591","3","32","612",,"TEKNEÇUKURU"
"592","3","32","612",,"TOPÇULAR"
"593","3","32","612",,"ZİBETLİ"
"594","3","32","613",,"DANDİN"
"595","3","32","613",,"KOYUNDERESİ"
"596","3","32","618",,"CAFERÖLEN"
"597","3","32","618",,"GÖLCÜK"
"598","3","32","618",,"OĞULBEKLİ"
"599","3","32","619",,"ÇILDIRGI"
"600","3","32","619",,"ESKİKÖY"
"601","3","32","619",,"YUKARI DEREKÖY"
"602","3","32","626",,"CİVELEK 1"
"603","3","32","626",,"CİVELEK 2"
"604","3","32","626",,"CİVELEK 3"
"605","3","32","626",,"GELİNCİK"
"606","3","32","626",,"KAÇAK 1"
"607","3","32","626",,"KAÇAK 2"
"608","3","32","626",,"KAÇAK 3"
"609","3","32","626",,"TİLKİLİ 1"
"610","3","32","626",,"TİLKİLİ 2"
"611","3","32","626",,"ÜÇÇAT"
"612","3","32","628",,"DUTLUCA"
"613","3","32","629",,"ADIRNAZLI"
"614","3","32","630",,"AHMETLER"
"615","3","32","630",,"ELMALI"
"616","3","32","630",,"GÜNEY"
"617","3","32","630",,"KARACAÖREN"
"618","3","32","630",,"ORTA"
"619","3","32","633",,"ÇOMAKLI"
"620","3","32","633",,"GÖLCÜK"
"621","3","32","636",,"ÇİĞDEMLİ"
"622","3","32","636",,"KAVLAKLI"
"623","3","32","636",,"KOYUNLU"
"624","3","32","636",,"SARICOBAN"
"625","3","32","639",,"HACIPAŞA"
"626","3","32","640",,"BELKUYU"
"627","3","32","640",,"HACIAHMETLİ"
"628","3","32","640",,"HATILLI"
"629","3","32","640",,"KELKUYU"
"630","3","32","640",,"KIZILÇAL"
"631","3","32","640",,"KOCAGÖL"
"632","3","32","640",,"KOYUNÇAL"
"633","3","32","640",,"LEYLEKLİ"
"634","3","32","640",,"PAYAMAĞACI"
"635","3","32","640",,"SERKURT"
"636","3","32","641",,"TOPALMEMİK"
"637","3","32","644",,"KELEYİPLER"
"638","3","32","645",,"DIŞKAYA"
"639","3","32","645",,"GÖKKUYU"
"640","3","32","645",,"MALITEPE"
"641","3","32","645",,"YASSIYURT"
"642","3","32","648",,"ABBASLI"
"643","3","32","648",,"AĞILLIKAYA"
"644","3","32","648",,"ALIÇLI"
"645","3","32","648",,"ARABALI"
"646","3","32","648",,"BOĞAZ"
"647","3","32","648",,"BÜYÜKGÖLCÜK"
"648","3","32","648",,"EĞRİKALE"
"649","3","32","648",,"FAKILI"
"650","3","32","648",,"GEDİK"
"651","3","32","648",,"GÖĞÜS"
"652","3","32","648",,"GÜZLE"
"653","3","32","648",,"İNCELİ"
"654","3","32","648",,"KAYIŞOĞLU"
"655","3","32","648",,"KÜÇÜKGÖLCÜK"
"656","3","32","648",,"KURUGÖLCÜK"
"657","3","32","648",,"OLUKLU"
"658","3","32","648",,"RAHİMLİ"
"659","3","32","648",,"SİNEKLİ"
"660","3","32","648",,"YAĞLIPINAR I"
"661","3","32","648",,"YAĞLIPINAR II"
"662","3","32","651",,"ÇAMURLUK"
"663","3","32","651",,"CİNLİKUYU"
"664","3","32","651",,"OTLUDERE"
"665","3","32","654",,"TÜRKMEN"
"666","3","32","655",,"KÜLLÜAĞIL"
"667","3","32","660",,"FETTAHLI"
"668","3","32","660",,"MAHRUMLU"
"669","3","32","660",,"PALITLI"
"670","3","32","661",,"DÖNELİ"
"671","3","32","661",,"KÖSELİ"
"672","3","34","670",,"YUKARI AKÇADERE"
"673","3","34","672",,"KARAÇAYIR DAMLARI"
"674","3","34","673",,"ALETDÜZEN"
"675","3","34","674",,"KESİKLER"
"676","3","34","674",,"MUSADAMLARI"
